ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor(s),Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,CombinedWith,Description
16230,CS,9999,022,IND,"1 - 12","Kevin Sullivan","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
16708,CS,9999,023,IND,"1 - 12","Farzad Hassanzadeh","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
16883,CS,9999,024,IND,"1 - 12","Jundong Li","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
16575,CS,9999,025,IND,"1 - 12","Samira Khan","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17196,CS,9999,026,IND,"1 - 12","Tom Fletcher","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
16621,CS,9999,027,IND,"1 - 12","Haiying Shen","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
16628,CS,9999,028,IND,"1 - 12","Lu Feng","TBA","","Dissertation","",Open,1,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
16644,CS,9999,029,IND,"1 - 12","Brad Campbell","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17209,CS,9999,030,IND,"1 - 12","Miaomiao Zhang","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17322,CS,9999,031,IND,"1 - 12","Hyojoon Kim","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17329,CS,9999,032,IND,"1 - 12","Yue Cheng","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17356,CS,9999,033,IND,"1 - 12","Adwait Jog","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17357,CS,9999,034,IND,"1 - 12","Judy Fox","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17358,CS,9999,035,IND,"1 - 12","Sandhya Dwarkadas","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17359,CS,9999,036,IND,"1 - 12","Tianhao Wang","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17360,CS,9999,037,IND,"1 - 12","Yen-Ling Kuo","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17361,CS,9999,038,IND,"1 - 12","Wei-Kai Lin","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17362,CS,9999,039,IND,"1 - 12","Chang Lou","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17363,CS,9999,040,IND,"1 - 12","Ferdinando Fioretto","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17364,CS,9999,041,IND,"1 - 12","Chen-Yu Wei","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17667,CS,9999,042,IND,"1 - 12","Henry Kautz","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17701,CS,9999,043,IND,"1 - 12","Chen Chen","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17713,CS,9999,044,IND,"1 - 12","Afsaneh Doryab","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17737,CS,9999,045,IND,"1 - 12","Zezhou Cheng","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17740,CS,9999,046,IND,"1 - 12","Wenxi Wang","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17742,CS,9999,047,IND,"1 - 12","Rohan Chandra","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17745,CS,9999,048,IND,"1 - 12","Hadi Daneshmand","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17750,CS,9999,049,IND,"1 - 12","Matheus Xavier Ferreira","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17753,CS,9999,050,IND,"1 - 12","Jing Yang","TBA","","Dissertation","",Open,0,30,0,"","Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
11363,DANC,2210,001,STO,"1","Kathryn Schetlick","TuTh 2:00pm - 3:15pm","","Ballet I","",Open,3,12,0,"","In this studio course, students will learn Ballet terminology, movement concepts, and dynamic alignment through an anatomical approach to Ballet technique. Students will work at barre and center while increasing strength, flexibility and body awareness."
11585,DANC,2430,001,Laboratory,"1 - 3","Kim Mata","TBA","","Production Laboratory: Dance","",Open,1,25,0,"","This course provides students with firsthand experience in the creative practice of choreography and performance while providing exposure to basic production skills. In addition to gaining insight into choreography and performance as modes of critical inquiry, students will also be involved in various aspects of the production and will gain an appreciation of the skills that are required to produce a dance concert."
20020,DANC,3230,001,STO,"1","Demetia Hopkins","MoWe 2:00pm - 3:15pm","","Jazz Dance II","",Open,9,12,0,"","This studio course explores various styles of jazz dance for intermediate to advanced students. Students will continue to deepen their appreciation of jazz dance forms as they increase movement articulation and specificity. Combinations will focus on isolation, coordination, juxtaposition and musicality while also challenging the students to enhance their expressivity and qualitative choices."
20021,DANC,3300,001,STO,"3","Kim Mata","TuTh 3:30pm - 5:00pm","","Dance Composition","",Open,5,10,0,"","Explores dance making through the investigation of various tools and approaches to movement generation and composition from western choreographic practices. Students will develop their skills as dance makers through movement explorations, readings, discussions, and viewings. Students will create multiple compositional studies to hone their abilities to make dances. Feedback sessions provide opportunities for critical reflection and discussion."
13268,DANC,3400,001,SEM,"3","Kathryn Schetlick","MoWe 3:30pm - 4:45pm","","Dance and Culture","",Open,10,15,0,"","This course aims to deepen students' understanding of dance as a field of artistic and intellectual study. Students will be challenged to examine human movement as a historically situated cultural expression and to explore the relation between dance and various socio-cultural developments. The course will highlight the connection of dance and critical theory, focusing on notions of identity, subjectivity and embodiment."
20024,DANC,3610,001,SEM,"1","Emily Wright","TuTh 12:30pm - 1:45pm","","Contact Improvisation","",Wait List,12,12,1,"","This course serves as an introduction to the principles and skills involved in the practice of Contact Improvisation. Students will explore and learn improvisational strategies for moving individually, in duets, and groups. With attention focused on responsiveness in the moment, students learn to think quickly and creatively and are encouraged to investigate the territory between familiarity and risk."
11575,DANC,4993,001,IND,"1 - 3","Kim Mata","TBA","","Independent Study: Dance","",Open,0,6,0,"","Allows upper level students to pursue advanced creative and/or scholarly research in dance as an independent project. Students can identify their area of focus for in depth investigations including, but not limited to: Choregraphy, Screendance, Performance, Performance Studies, Dance Pedagogy, etc."
12353,DANC,4993,002,IND,"1 - 3","Kathryn Schetlick","TBA","","Independent Study: Dance","",Open,0,6,0,"","Allows upper level students to pursue advanced creative and/or scholarly research in dance as an independent project. Students can identify their area of focus for in depth investigations including, but not limited to: Choregraphy, Screendance, Performance, Performance Studies, Dance Pedagogy, etc."
12418,DEM,7501,001,SEM,"3","Paulina Ochoa Espejo","Tu 2:00pm - 4:30pm","","Democracy Seminar II","Borders and Boundaries",Open,3,15,0,"","The DI Seminar will provide a unique learning experience that combines interdisciplinary inquiry with diverse forms of scholarly engagement, opportunities to interact with distinguished guests, both academics and community leaders, from on and off-Grounds. In the spring, participants will undertake individual research projects that advance their particular intellectual and professional interests."
14412,DH,7008,001,Lecture,"3","Rennie Mapp","MoWe 2:00pm - 3:15pm","","Data Design & Method for Digital Humanists: Practicum for Certificate","",Open,11,18,0,"","The DH Certificate Practicum provides principles for working with humanities materials as data, while maintaining a commitment to humanistic inquiry. Students will learn to integrate digital humanities methods into coursework and research required in their home departments. This course provides students with a broad understanding of basic technologies and approaches used by digital humanists and introduces data standards and data modeling"
12296,DH,8993,001,IND,"1 - 3","Rennie Mapp","TBA","","Digital Humanities Independent Study","",Open,1,10,0,"","Independent study conducted by the student under the supervision of an instructor of choice."
10434,DRAM,1010,001,Lecture,"3","Cady Garey","TuTh 9:30am - 10:45am","","How Theatre Works","",Wait List,50,50,1,"","Investigates theatre arts and their relation to contemporary culture through the practical and experiential study of plays, production style and the role of theatre artists in creative interpretation."
12145,DRAM,1010,002,Lecture,"3","Cady Garey","TuTh 11:00am - 12:15pm","","How Theatre Works","",Open,49,50,6,"","Investigates theatre arts and their relation to contemporary culture through the practical and experiential study of plays, production style and the role of theatre artists in creative interpretation."
11780,DRAM,1020,001,Lecture,"3","Jennifer Wales","MoWe 2:00pm - 3:15pm","","Speaking in Public","",Wait List,16,14,47,"","For non-majors. Acquire and practice voice and speech techniques to build oral communication skills, confidence and enjoyment in public speaking, presentation or performance."
11861,DRAM,1020,002,Lecture,"3","Cortney Lowinski","TuTh 11:00am - 12:15pm","","Speaking in Public","",Wait List,16,16,33,"","For non-majors. Acquire and practice voice and speech techniques to build oral communication skills, confidence and enjoyment in public speaking, presentation or performance."
11941,DRAM,1020,003,Lecture,"3","Alexandra Deglise","TuTh 11:00am - 12:15pm","","Speaking in Public","",Wait List,16,16,23,"","For non-majors. Acquire and practice voice and speech techniques to build oral communication skills, confidence and enjoyment in public speaking, presentation or performance."
12146,DRAM,1020,004,Lecture,"3","Tovah Close","TuTh 9:30am - 10:45am","","Speaking in Public","",Wait List,16,16,27,"","For non-majors. Acquire and practice voice and speech techniques to build oral communication skills, confidence and enjoyment in public speaking, presentation or performance."
20027,DRAM,1020,005,Lecture,"3","Tovah Close","TuTh 12:30pm - 1:45pm","","Speaking in Public","",Wait List,16,16,33,"","For non-majors. Acquire and practice voice and speech techniques to build oral communication skills, confidence and enjoyment in public speaking, presentation or performance."
13772,DRAM,1220,001,SEM,"3","Anne Temmink","Th 9:30am - 12:00pm","","Art of the Creature","",Wait List,20,20,11,"","This class will introduce students to the tools, techniques, and problem-solving of building creature puppets. Mentored by professional creature artists, students will explore fabricating skin textures and patterns, structures, material experiments, and mechanisms. Working both individually and collectively, the class will culminate with a wearable creature piece or puppet for the Stan Winston and Steven Warner Festival of the Moving Creature."
